X2 Cr Ni 19-11;
Déplacement (mm);Force (N)
2.58349;15915.4
2.58349;15931.39
2.5885;15931.39
2.5885;15931.39
2.5885;15931.39
2.5885;15947.39
2.5885;15947.39
2.5885;15947.39
2.5885;15947.39
2.5885;15931.39
2.5885;15931.39
2.5885;15931.39
2.5885;15931.39
2.5885;15931.39
2.5885;15931.39
2.5885;15915.4
2.592675;15931.39
2.592675;15915.4
2.592675;15931.39
2.592675;15931.39
2.592675;15931.39
2.592675;15931.39
2.592675;15931.39
2.592675;15931.39
2.592675;15931.39
2.592675;15931.39
2.597685;15931.39
2.597685;15931.39
2.597685;15947.39
2.597685;15931.39
2.597685;15947.39
2.597685;15931.39
2.597685;15947.39
2.597685;15931.39
2.597685;15947.39
2.597685;15931.39
2.60186;15931.39
2.60186;15931.39
2.60186;15931.39
2.60186;15931.39
2.60186;15931.39
2.60186;15915.4
2.60186;15915.4
2.60186;15915.4
2.60186;15931.39
2.60186;15915.4
2.60186;15931.39
2.60186;15915.4
2.60687;15931.39
2.60687;15915.4
2.60687;15931.39
2.60687;15931.39
2.60687;15931.39
2.60687;15931.39
2.60687;15931.39
2.60687;15931.39
2.60687;15947.39
2.60687;15931.39
2.60687;15947.39
2.60687;15947.39
2.60687;15947.39
2.61188;15947.39
2.61188;15947.39
2.61188;15947.39
2.61188;15947.39
2.61188;15947.39
2.61188;15947.39
2.61188;15931.39
2.61188;15947.39
2.61188;15931.39
2.61188;15931.39
2.61188;15915.4
2.61188;15915.4
2.61188;15915.4
2.616055;15915.4
2.616055;15915.4
2.616055;15915.4
2.616055;15931.39
2.616055;15931.39
2.616055;15947.39
2.616055;15947.39
2.621065;15947.39
2.621065;15963.38
2.621065;15963.38
2.621065;15963.38
2.621065;15947.39
2.621065;15963.38
2.621065;15947.39
2.621065;15947.39
2.621065;15931.39
2.621065;15931.39
2.626075;15931.39
2.626075;15931.39
2.626075;15931.39
2.626075;15931.39
2.626075;15931.39
2.626075;15931.39
2.626075;15931.39
2.626075;15947.39
2.626075;15947.39
2.626075;15947.39
2.626075;15947.39
2.626075;15947.39
2.626075;15947.39
2.626075;15947.39
2.626075;15947.39
2.626075;15947.39
2.626075;15947.39
2.63025;15947.39
2.63025;15947.39
2.63025;15947.39
2.63025;15947.39
2.63025;15947.39
2.63025;15947.39
2.63025;15947.39
2.63526;15931.39
2.63526;15947.39
2.63526;15947.39
2.63526;15947.39
2.63526;15931.39
2.63526;15947.39
2.63526;15931.39
2.63526;15931.39
2.63526;15915.4
2.63526;15915.4
2.63526;15915.4
2.63526;15931.39
2.63526;15931.39
2.63526;15947.39
2.63526;15947.39
2.63526;15963.38
2.639435;15963.38
2.639435;15963.38
2.639435;15963.38
2.639435;15979.38
2.639435;15979.38
2.639435;15979.38
2.639435;15963.38
2.639435;15963.38
2.639435;15963.38
2.639435;15947.39
2.639435;15947.39
2.644445;15947.39
2.644445;15947.39
2.644445;15947.39
2.644445;15947.39
2.644445;15947.39
2.644445;15931.39
2.644445;15947.39
2.644445;15947.39
2.644445;15947.39
2.644445;15947.39
2.644445;15947.39
2.644445;15947.39
2.644445;15947.39
2.649455;15947.39
2.649455;15963.38
2.649455;15947.39
2.649455;15963.38
2.649455;15963.38
2.649455;15963.38
2.649455;15947.39
2.649455;15963.38
2.649455;15947.39
2.65363;15947.39
2.65363;15963.38
2.65363;15963.38
2.65363;15947.39
2.65363;15963.38
2.65363;15947.39
2.65363;15947.39
2.65363;15947.39
2.65363;15947.39
2.65363;15931.39
2.65363;15931.39
2.65363;15931.39
2.65864;15947.39
2.65864;15947.39
2.65864;15947.39
2.65864;15947.39
2.65864;15963.38
2.65864;15963.38
2.65864;15979.38
2.65864;15979.38
2.65864;15979.38
2.65864;15979.38
2.65864;15979.38
2.65864;15979.38
2.65864;15979.38
2.65864;15963.38
2.65864;15963.38
2.65864;15947.39
2.65864;15947.39
2.662815;15947.39
2.662815;15947.39
2.662815;15931.39
2.662815;15947.39
2.662815;15947.39
2.662815;15947.39
2.662815;15947.39
2.662815;15963.38
2.667825;15963.38
2.667825;15979.38
2.667825;15979.38
2.667825;15995.38
2.667825;15979.38
2.667825;15995.38
2.667825;15979.38
2.667825;15995.38
2.667825;15995.38
2.667825;15995.38
2.672835;15979.38
2.672835;15979.38
2.672835;15963.38
2.672835;15963.38
2.672835;15963.38
2.672835;15963.38
2.672835;15963.38
2.672835;15963.38
2.672835;15947.39
2.672835;15963.38
2.672835;15963.38
2.672835;15963.38
2.672835;15963.38
2.672835;15979.38
2.67701;15979.38
2.67701;15995.38
2.67701;15979.38
2.67701;15979.38
2.67701;15979.38
2.67701;15995.38
2.67701;15979.38
2.67701;15979.38
2.67701;15979.38
2.67701;15979.38
2.67701;15979.38
2.68202;15979.38
2.68202;15979.38
2.68202;15979.38
2.68202;15979.38
2.68202;15979.38
2.68202;15979.38
2.68202;15979.38
2.68202;15979.38
2.68202;15979.38
2.68202;15979.38
2.68202;15979.38
2.68202;15979.38
2.68202;15979.38
2.68703;15979.38
2.68703;15995.38
2.68703;15979.38
2.68703;15995.38
2.68703;15979.38
2.68703;15995.38
2.68703;15979.38
2.68703;15995.38
2.68703;15995.38
2.68703;15995.38
2.691205;15995.38
2.691205;15995.38
2.691205;15995.38
2.691205;15995.38
2.691205;15995.38
2.691205;15995.38
2.691205;15979.38
2.691205;15979.38
2.691205;15979.38
2.691205;15979.38
2.691205;15979.38
2.691205;15995.38
2.691205;15979.38
2.696215;15979.38
2.696215;15979.38
2.696215;15979.38
2.696215;15979.38
2.696215;15995.38
2.696215;15995.38
2.696215;15995.38
2.696215;16011.37
2.696215;16011.37
2.70039;16011.37
2.70039;16027.37
2.70039;16011.37
2.70039;16011.37
2.70039;16011.37
2.70039;16011.37
2.70039;15995.38
2.70039;15995.38
2.70039;15979.38
2.70039;15979.38
2.70039;15963.38
2.70039;15963.38
2.70039;15963.38
2.70039;15963.38
2.70039;15963.38
2.70039;15979.38
2.7054;15979.38
2.7054;15995.38
2.7054;15995.38
2.7054;16011.37
2.7054;15995.38
2.7054;16011.37
2.7054;15995.38
2.7054;16011.37
2.7054;15995.38
2.7054;16011.37
2.71041;16011.37
2.71041;16011.37
2.71041;16011.37
2.71041;16011.37
2.71041;16011.37
2.71041;16027.37
2.71041;16011.37
2.71041;16027.37
2.71041;16011.37
2.71041;16011.37
2.71041;16011.37
2.71041;16011.37
2.71041;16011.37
2.714585;16011.37
2.714585;16011.37
2.714585;16011.37
2.714585;15995.38
2.714585;15995.38
2.714585;15995.38
2.714585;15995.38
2.714585;15995.38
2.714585;15995.38
2.714585;15995.38
2.714585;16011.37
2.714585;16011.37
2.719595;16011.37
2.719595;16011.37
2.719595;16011.37
2.719595;16011.37
2.719595;16011.37
2.719595;16011.37
2.719595;16011.37
2.719595;15995.38
2.719595;16011.37
2.719595;15995.38
2.719595;15979.38
2.719595;15995.38
2.72377;15995.38
2.72377;15979.38
2.72377;15995.38
2.72377;15995.38
2.72377;16011.37
2.72377;16011.37
2.72377;16011.37
2.72377;16027.37
2.72377;16027.37
2.72377;16027.37
2.72878;16027.37
2.72878;16027.37
2.72878;16027.37
2.72878;16027.37
2.72878;16027.37
2.72878;16027.37
2.72878;16027.37
2.72878;16011.37
2.72878;16011.37
2.72878;16011.37
2.72878;16011.37
2.72878;15995.38
2.72878;16011.37
2.73379;15995.38
2.73379;16011.37
2.73379;16011.37
2.73379;16011.37
2.73379;16011.37
2.73379;16027.37
2.73379;16011.37
2.73379;16011.37
2.73379;16011.37
2.73379;16011.37
2.73379;16027.37
2.737965;16011.37
2.737965;16011.37
2.737965;16011.37
2.737965;16011.37
2.737965;16027.37
2.737965;16027.37
2.737965;16027.37
2.737965;16027.37
2.737965;16027.37
2.737965;16027.37
2.737965;16043.36
2.737965;16027.37
2.737965;16027.37
2.737965;16027.37
2.742975;16027.37
2.742975;16011.37
2.742975;16027.37
2.742975;16011.37
2.742975;16011.37
2.742975;16011.37
2.742975;16011.37
2.742975;16011.37
2.742975;16011.37
2.742975;16027.37
2.742975;16027.37
2.742975;16027.37
2.742975;16027.37
2.747985;16027.37
2.747985;16043.36
2.747985;16027.37
2.747985;16043.36
2.747985;16027.37
2.747985;16027.37
2.747985;16011.37
2.747985;16027.37
2.75216;16011.37
2.75216;16011.37
2.75216;16011.37
2.75216;16027.37
2.75216;16011.37
2.75216;16027.37
2.75216;16011.37
2.75216;16027.37
2.75216;16027.37
2.75216;16027.37
2.75216;16027.37
2.75216;16043.36
2.75216;16027.37
2.75216;16027.37
2.75717;16027.37
2.75717;16027.37
2.75717;16027.37
2.75717;16043.36
2.75717;16027.37
2.75717;16043.36
2.75717;16027.37
2.75717;16027.37
2.75717;16027.37
2.75717;16027.37
2.75717;16027.37
2.75717;16027.37
2.75717;16027.37
2.75717;16027.37
2.761345;16011.37
2.761345;16027.37
2.761345;16011.37
2.761345;16027.37
2.761345;16027.37
2.761345;16027.37
2.761345;16027.37
2.761345;16027.37
2.761345;16027.37
2.761345;16027.37
2.761345;16027.37
2.761345;16027.37
2.766355;16027.37
2.766355;16027.37
2.766355;16027.37
2.766355;16043.36
2.766355;16027.37
2.766355;16043.36
2.766355;16043.36
2.766355;16059.36
2.771365;16059.36
2.771365;16059.36
2.771365;16043.36
2.771365;16059.36
2.771365;16043.36
2.771365;16043.36
2.771365;16027.37
2.771365;16043.36
2.771365;16027.37
2.771365;16027.37
2.771365;16011.37
2.771365;16011.37
2.771365;15995.38
2.771365;15995.38
2.771365;15995.38
2.771365;16011.37
2.771365;16011.37
2.77554;16027.37
2.77554;16027.37
2.77554;16043.36
2.77554;16027.37
2.77554;16043.36
2.77554;16043.36
2.77554;16059.36
2.77554;16043.36
2.77554;16059.36
2.77554;16043.36
2.77554;16043.36
2.77554;16043.36
2.78055;16043.36
2.78055;16043.36
2.78055;16043.36
2.78055;16043.36
2.78055;16059.36
2.78055;16043.36
2.78055;16059.36
2.78055;16043.36
2.78055;16043.36
2.78055;16043.36
2.784725;16043.36
2.784725;16043.36
2.784725;16043.36
2.784725;16043.36
2.784725;16059.36
2.784725;16043.36
2.784725;16059.36
2.784725;16043.36
2.784725;16043.36
2.789735;16043.36
2.789735;16059.36
2.789735;16043.36
2.789735;16043.36
2.789735;16043.36
2.789735;16043.36
2.789735;16043.36
2.789735;16043.36
2.789735;16043.36
2.789735;16043.36
2.789735;16043.36
2.789735;16043.36
2.789735;16043.36
2.789735;16043.36
2.794745;16043.36
2.794745;16043.36
2.794745;16043.36
2.794745;16043.36
2.794745;16027.37
2.794745;16043.36
2.794745;16027.37
2.794745;16043.36
2.794745;16043.36
2.794745;16059.36
2.794745;16059.36
2.794745;16075.35
2.794745;16075.35
2.79892;16075.35
2.79892;16075.35
2.79892;16075.35
2.79892;16059.36
2.79892;16059.36
2.79892;16043.36
2.79892;16043.36
2.79892;16043.36
2.79892;16043.36
2.79892;16043.36
2.80393;16043.36
2.80393;16043.36
2.80393;16027.37
2.80393;16027.37
2.80393;16043.36
2.80393;16043.36
2.80393;16059.36
2.80393;16059.36
2.80393;16059.36
2.80393;16059.36
2.80393;16059.36
2.80393;16059.36
2.80393;16059.36
2.80393;16059.36
2.80894;16059.36
2.80894;16043.36
2.80894;16059.36
2.80894;16043.36
2.80894;16059.36
2.80894;16043.36
2.80894;16059.36
2.80894;16059.36
2.80894;16059.36
2.80894;16059.36
2.80894;16075.35
2.80894;16059.36
2.80894;16059.36
2.813115;16059.36
2.813115;16059.36
2.813115;16043.36
2.813115;16059.36
2.813115;16043.36
2.813115;16043.36
2.813115;16043.36
2.813115;16059.36
2.813115;16043.36
2.813115;16075.35
2.818125;16059.36
2.818125;16075.35
2.818125;16075.35
2.818125;16075.35
2.818125;16059.36
2.818125;16059.36
2.818125;16043.36
2.818125;16059.36
2.818125;16027.37
2.818125;16043.36
2.818125;16027.37
2.818125;16027.37
2.818125;16043.36
2.818125;16059.36
2.818125;16075.35
2.8223;16027.37
2.8223;16043.36
2.8223;16027.37
2.8223;16043.36
2.8223;16059.36
2.8223;16059.36
2.8223;16075.35
2.8223;16075.35
2.8223;16075.35
2.8223;16075.35
2.8223;16091.35
2.82731;16075.35
2.82731;16075.35
2.82731;16075.35
2.82731;16075.35
2.82731;16075.35
2.82731;16075.35
2.82731;16059.36
2.82731;16075.35
2.82731;16059.36
2.82731;16059.36
2.82731;16043.36
2.82731;16059.36
2.82731;16059.36
2.82731;16059.36
2.83232;16043.36
2.83232;16075.35
2.83232;16059.36
2.83232;16075.35
2.83232;16059.36
2.83232;16059.36
2.83232;16059.36
2.83232;16059.36
2.83232;16059.36
2.83232;16075.35
2.836495;16075.35
2.836495;16091.35
2.836495;16075.35
2.836495;16091.35
2.836495;16075.35
2.836495;16091.35
2.836495;16075.35
2.836495;16075.35
2.836495;16075.35
2.836495;16075.35
2.836495;16059.36
2.836495;16059.36
2.836495;16043.36
2.836495;16059.36
2.836495;16059.36
2.841505;16059.36
2.841505;16059.36
2.841505;16075.35
2.841505;16059.36
2.841505;16075.35
2.841505;16059.36
2.841505;16075.35
2.841505;16075.35
2.841505;16075.35
2.841505;16059.36
2.841505;16075.35
2.84568;16075.35
2.84568;16091.35
2.84568;16075.35
2.84568;16091.35
2.84568;16075.35
2.84568;16075.35
2.84568;16059.36
2.84568;16075.35
2.84568;16059.36
2.84568;16059.36
2.84568;16075.35
2.84568;16075.35
2.85069;16075.35
2.85069;16075.35
2.85069;16059.36
2.85069;16075.35
2.85069;16059.36
2.85069;16075.35
2.85069;16075.35
2.85069;16091.35
2.85069;16075.35
2.85069;16091.35
2.85069;16091.35
2.85069;16091.35
2.85069;16091.35
2.8557;16091.35
2.8557;16075.35
2.8557;16091.35
2.8557;16075.35
2.8557;16075.35
2.8557;16059.36
2.8557;16075.35
2.8557;16059.36
2.8557;16059.36
2.859875;16043.36
2.859875;16059.36
2.859875;16043.36
2.859875;16059.36
2.859875;16059.36
2.859875;16075.35
2.859875;16059.36
2.859875;16075.35
2.859875;16075.35
2.859875;16091.35
2.859875;16075.35
2.859875;16091.35
2.864885;16075.35
2.864885;16091.35
2.864885;16075.35
2.864885;16091.35
2.864885;16091.35
2.864885;16091.35
2.864885;16091.35
2.864885;16107.34
2.864885;16091.35
2.864885;16091.35
2.864885;16091.35
2.864885;16091.35
2.864885;16075.35
2.864885;16091.35
2.864885;16075.35
2.864885;16091.35
2.869895;16075.35
2.869895;16091.35
2.869895;16075.35
2.869895;16075.35
2.869895;16059.36
2.869895;16075.35
2.869895;16075.35
2.869895;16075.35
2.869895;16075.35
2.869895;16091.35
2.869895;16091.35
2.87407;16075.35
2.87407;16091.35
2.87407;16107.34
2.87407;16091.35
2.87407;16091.35
2.87407;16091.35
2.87407;16091.35
2.87407;16075.35
2.87407;16091.35
2.87407;16075.35
2.87407;16059.36
2.87407;16075.35
2.87407;16075.35
2.87407;16091.35
2.87908;16075.35
2.87908;16059.36
2.87908;16075.35
2.87908;16075.35
2.87908;16091.35
2.87908;16091.35
2.87908;16107.34
2.87908;16091.35
2.87908;16107.34
2.87908;16091.35
2.87908;16107.34
2.87908;16107.34
2.883255;16091.35
2.883255;16091.35
2.883255;16107.34
2.883255;16091.35
2.883255;16091.35
2.883255;16075.35
2.883255;16091.35
2.883255;16075.35
2.883255;16091.35
2.883255;16091.35
2.888265;16091.35
2.888265;16091.35
2.888265;16091.35
2.888265;16075.35
2.888265;16091.35
2.888265;16075.35
2.888265;16075.35
2.888265;16059.36
2.888265;16075.35
2.888265;16075.35
2.888265;16091.35
2.888265;16091.35
2.888265;16107.34
2.888265;16091.35
2.888265;16107.34
2.888265;16107.34
2.888265;16123.34
2.893275;16107.34
2.893275;16123.34
2.893275;16107.34
2.893275;16107.34
2.893275;16091.35
2.893275;16091.35
2.893275;16075.35
2.893275;16091.35
2.893275;16075.35
2.893275;16075.35
2.893275;16075.35
2.89745;16059.36
2.89745;16075.35
2.89745;16091.35
2.89745;16091.35
2.89745;16091.35
2.89745;16091.35
2.89745;16107.34
2.89745;16107.34
2.89745;16091.35
2.90246;16091.35
2.90246;16107.34
2.90246;16091.35
2.90246;16107.34
2.90246;16091.35
2.90246;16107.34
2.90246;16091.35
2.90246;16107.34
2.90246;16091.35
2.90246;16107.34
2.90246;16091.35
2.90246;16107.34
2.90246;16091.35
2.90246;16091.35
2.90246;16107.34
2.906635;16091.35
2.906635;16091.35
2.906635;16123.34
2.906635;16107.34
2.906635;16123.34
2.906635;16107.34
2.906635;16123.34
2.906635;16107.34
2.906635;16107.34
2.906635;16091.35
2.906635;16107.34
2.906635;16091.35
2.911645;16091.35
2.911645;16075.35
2.911645;16091.35
2.911645;16075.35
2.911645;16091.35
2.911645;16091.35
2.911645;16107.34
2.911645;16107.34
2.911645;16123.34
2.911645;16107.34
2.911645;16123.34
2.916655;16107.34
2.916655;16107.34
2.916655;16091.35
2.916655;16091.35
2.916655;16075.35
2.916655;16091.35
2.916655;16075.35
2.916655;16091.35
2.916655;16091.35
2.916655;16107.34
2.916655;16123.34
2.916655;16123.34
2.92083;16107.34
2.92083;16107.34
2.92083;16123.34
2.92083;16107.34
2.92083;16107.34
2.92083;16123.34
2.92083;16107.34
2.92083;16123.34
2.92083;16107.34
2.92083;16107.34
2.92083;16107.34
2.92083;16107.34
2.92584;16091.35
2.92584;16107.34
2.92584;16091.35
2.92584;16107.34
2.92584;16091.35
2.92584;16091.35
2.92584;16075.35
2.92584;16091.35
2.92584;16075.35
2.92584;16091.35
2.92584;16075.35
2.92584;16091.35
2.92584;16091.35
2.92584;16107.34
2.92584;16107.34
2.92584;16123.34
2.93085;16123.34
2.93085;16123.34
2.93085;16123.34
2.93085;16123.34
2.93085;16107.34
2.93085;16123.34
2.93085;16123.34
2.935025;16107.34
2.935025;16107.34
2.935025;16107.34
2.935025;16091.35
2.935025;16107.34
2.935025;16091.35
2.935025;16107.34
2.935025;16107.34
2.935025;16123.34
2.935025;16107.34
2.935025;16123.34
2.935025;16123.34
2.935025;16123.34
2.935025;16107.34
2.935025;16123.34
2.935025;16107.34
2.935025;16123.34
2.940035;16107.34
2.940035;16123.34
2.940035;16107.34
2.940035;16123.34
2.940035;16107.34
2.940035;16123.34
2.940035;16123.34
2.940035;16107.34
2.940035;16123.34
2.94421;16107.34
2.94421;16107.34
2.94421;16107.34
2.94421;16107.34
2.94421;16123.34
2.94421;16107.34
2.94421;16123.34
2.94421;16107.34
2.94421;16107.34
2.94421;16107.34
2.94421;16107.34
2.94421;16107.34
2.94421;16107.34
2.94922;16091.35
2.94922;16091.35
2.94922;16107.34
2.94922;16123.34
2.94922;16123.34
2.94922;16139.33
2.94922;16139.33
2.94922;16139.33
2.94922;16139.33
2.95423;16123.34
2.95423;16123.34
2.95423;16123.34
2.95423;16107.34
2.95423;16107.34
2.95423;16107.34
2.95423;16107.34
2.95423;16091.35
2.95423;16091.35
2.95423;16075.35
2.95423;16091.35
2.95423;16075.35
2.95423;16091.35
2.95423;16091.35
2.95423;16107.34
2.95423;16107.34
2.95423;16123.34
2.95423;16139.33
2.958405;16123.34
2.958405;16123.34
2.958405;16139.33
2.958405;16123.34
2.958405;16139.33
2.958405;16123.34
2.958405;16139.33
2.958405;16123.34
2.958405;16123.34
2.958405;16139.33
2.963415;16123.34
2.963415;16123.34
2.963415;16123.34
2.963415;16123.34
2.963415;16139.33
2.963415;16123.34
2.963415;16123.34
2.963415;16107.34
2.963415;16123.34
2.963415;16107.34
2.963415;16123.34
2.963415;16091.35
2.963415;16107.34
2.963415;16107.34
2.96759;16091.35
2.96759;16091.35
2.96759;16123.34
2.96759;16123.34
2.96759;16139.33
2.96759;16123.34
2.96759;16155.33
2.96759;16139.33
2.96759;16155.33
2.96759;16139.33
2.9726;16123.34
2.9726;16123.34
2.9726;16123.34
2.9726;16107.34
2.9726;16107.34
2.9726;16091.35
2.9726;16107.34
2.9726;16091.35
2.9726;16107.34
2.9726;16107.34
2.9726;16123.34
2.9726;16155.33
2.97761;16123.34
2.97761;16139.33
2.97761;16123.34
2.97761;16139.33
2.97761;16155.33
2.97761;16139.33
2.97761;16139.33
2.97761;16123.34
2.97761;16139.33
2.97761;16123.34
2.97761;16123.34
2.97761;16123.34
2.97761;16123.34
2.97761;16123.34
2.981785;16107.34
2.981785;16107.34
2.981785;16123.34
2.981785;16107.34
2.981785;16123.34
2.981785;16123.34
2.981785;16139.33
2.981785;16139.33
2.981785;16123.34
2.981785;16123.34
2.981785;16139.33
2.986795;16123.34
2.986795;16123.34
2.986795;16123.34
2.986795;16107.34
2.986795;16107.34
2.986795;16123.34
2.986795;16123.34
2.986795;16139.33
2.986795;16123.34
2.986795;16139.33
2.986795;16123.34
2.986795;16139.33
2.986795;16139.33
2.991805;16123.34
2.991805;16123.34
2.991805;16139.33
2.991805;16123.34
2.991805;16123.34
2.991805;16107.34
2.991805;16123.34
2.991805;16107.34
2.991805;16123.34
2.991805;16123.34
2.991805;16123.34
2.99598;16123.34
2.99598;16107.34
2.99598;16107.34
2.99598;16123.34
2.99598;16123.34
2.99598;16123.34
2.99598;16123.34
2.99598;16139.33
2.99598;16139.33
2.99598;16155.33
2.99598;16139.33
2.99598;16155.33
2.99598;16139.33
2.99598;16155.33
2.99598;16123.34
3.00099;16139.33
3.00099;16123.34
3.00099;16139.33
3.00099;16123.34
3.00099;16123.34
3.00099;16107.34
3.00099;16107.34
3.00099;16091.35
3.00099;16107.34
3.00099;16107.34
3.00099;16123.34
3.00099;16107.34
3.00099;16139.33
3.00099;16123.34
3.00099;16139.33
3.00099;16155.33
3.005165;16139.33
3.005165;16139.33
3.005165;16155.33
3.005165;16139.33
3.005165;16155.33
3.010175;16139.33
3.010175;16155.33
3.010175;16139.33
3.010175;16155.33
3.010175;16123.34
3.010175;16139.33
3.010175;16123.34
3.010175;16123.34
3.010175;16107.34
3.010175;16139.33
3.010175;16123.34
3.010175;16139.33
3.010175;16123.34
3.010175;16139.33
3.010175;16123.34
3.010175;16155.33
3.015185;16155.33
3.015185;16139.33
3.015185;16139.33
3.015185;16155.33
3.015185;16139.33
3.015185;16155.33
3.015185;16139.33
3.015185;16155.33
3.015185;16139.33
3.015185;16155.33
3.015185;16139.33
3.015185;16155.33
3.01936;16139.33
3.01936;16139.33
3.01936;16123.34
3.01936;16139.33
3.01936;16123.34
3.01936;16139.33
3.01936;16123.34
3.01936;16123.34
3.01936;16107.34
3.01936;16123.34
3.01936;16107.34
3.01936;16123.34
3.01936;16123.34
3.01936;16139.33
3.02437;16107.34
3.02437;16123.34
3.02437;16139.33
3.02437;16155.33
3.02437;16139.33
3.02437;16155.33
3.02437;16139.33
3.02437;16155.33
3.02437;16155.33
3.02437;16155.33
3.028545;16139.33
3.028545;16139.33
3.028545;16123.34
3.028545;16139.33
3.028545;16123.34
3.028545;16139.33
3.028545;16123.34
3.028545;16155.33
3.028545;16123.34
3.028545;16155.33
3.033555;16139.33
3.033555;16155.33
3.033555;16139.33
3.033555;16155.33
3.033555;16139.33
3.033555;16155.33
3.033555;16139.33
3.033555;16155.33
3.033555;16123.34
3.033555;16155.33
3.033555;16155.33
3.033555;16139.33
3.033555;16155.33
3.038565;16139.33
3.038565;16139.33
3.038565;16155.33
3.038565;16139.33
3.038565;16155.33
3.038565;16139.33
3.038565;16139.33
3.038565;16123.34
3.038565;16139.33
3.038565;16123.34
3.038565;16123.34
3.038565;16123.34
3.038565;16123.34
3.038565;16155.33
3.04274;16123.34
3.04274;16107.34
3.04274;16107.34
3.04274;16107.34
3.04274;16123.34
3.04274;16139.33
3.04274;16155.33
3.04274;16155.33
3.04274;16171.32
3.04274;16155.33
3.04274;16171.32
3.04274;16155.33
3.04274;16171.32
3.04274;16171.32
3.04775;16155.33
3.04775;16139.33
3.04775;16155.33
3.04775;16123.34
3.04775;16139.33
3.04775;16123.34
3.04775;16139.33
3.04775;16139.33
3.04775;16155.33
3.04775;16171.32
3.05276;16123.34
3.05276;16123.34
3.05276;16139.33
3.05276;16155.33
3.05276;16171.32
3.05276;16155.33
3.05276;16155.33
3.05276;16139.33
3.05276;16155.33
3.05276;16155.33
3.05276;16171.32
3.05276;16171.32
3.056935;16139.33
3.056935;16155.33
3.056935;16155.33
3.056935;16155.33
3.056935;16171.32
3.056935;16139.33
3.056935;16155.33
3.056935;16139.33
3.056935;16171.32
3.056935;16155.33
3.056935;16171.32
3.056935;16171.32
3.056935;16155.33
3.056935;16155.33
3.056935;16155.33
3.061945;16155.33
3.061945;16139.33
3.061945;16139.33
3.061945;16139.33
3.061945;16139.33
3.061945;16155.33
3.061945;16139.33
3.061945;16155.33
3.061945;16171.32
3.061945;16155.33
3.061945;16171.32
3.06612;16155.33
3.06612;16139.33
3.06612;16155.33
3.06612;16139.33
3.06612;16155.33
3.06612;16123.34
3.06612;16139.33
3.06612;16155.33
3.06612;16155.33
3.07113;16123.34
3.07113;16139.33
3.07113;16155.33
3.07113;16171.32
3.07113;16155.33
3.07113;16171.32
3.07113;16155.33
3.07113;16171.32
3.07113;16155.33
3.07113;16171.32
3.07113;16155.33
3.07113;16171.32
3.07113;16155.33
3.07113;16171.32
3.07113;16155.33
3.07113;16171.32
3.07614;16155.33
3.07614;16171.32
3.07614;16155.33
3.07614;16171.32
3.07614;16139.33
3.07614;16155.33
3.07614;16139.33
3.07614;16155.33
3.07614;16123.34
3.07614;16139.33
3.07614;16123.34
3.07614;16139.33
3.07614;16123.34
3.07614;16139.33
3.07614;16155.33
3.080315;16123.34
3.080315;16139.33
3.080315;16155.33
3.080315;16155.33
3.080315;16171.32
3.080315;16155.33
3.080315;16171.32
3.080315;16171.32
3.080315;16187.32
3.085325;16155.33
3.085325;16171.32
3.085325;16155.33
3.085325;16171.32
3.085325;16171.32
3.085325;16139.33
3.085325;16171.32
3.085325;16171.32
3.085325;16155.33
3.085325;16171.32
3.085325;16171.32
3.0895;16155.33
3.0895;16155.33
3.0895;16155.33
3.0895;16155.33
3.0895;16171.32
3.0895;16139.33
3.0895;16155.33
3.0895;16171.32
3.0895;16155.33
3.0895;16171.32
3.0895;16171.32
3.09451;16139.33
3.09451;16155.33
3.09451;16171.32
3.09451;16155.33
3.09451;16155.33
3.09451;16171.32
3.09451;16155.33
3.09451;16171.32
3.09451;16155.33
3.09451;16171.32
3.09451;16139.33
3.09451;16155.33
3.09451;16139.33
3.09451;16155.33
3.09451;16139.33
3.09451;16155.33
3.09451;16155.33
3.09952;16139.33
3.09952;16155.33
3.09952;16171.32
3.09952;16155.33
3.09952;16187.32
3.09952;16171.32
3.09952;16187.32
3.09952;16187.32
3.09952;16171.32
3.09952;16171.32
3.103695;16171.32
3.103695;16155.33
3.103695;16155.33
3.103695;16155.33
3.103695;16171.32
3.103695;16139.33
3.103695;16155.33
3.103695;16139.33
3.103695;16155.33
3.103695;16139.33
3.103695;16155.33
3.103695;16171.32
3.103695;16171.32
3.108705;16155.33
3.108705;16155.33
3.108705;16155.33
3.108705;16171.32
3.108705;16155.33
3.108705;16171.32
3.108705;16155.33
3.108705;16171.32
3.108705;16155.33
3.108705;16171.32
3.108705;16155.33
3.108705;16187.32
3.108705;16171.32
3.108705;16187.32
3.113715;16171.32
3.113715;16187.32
3.113715;16171.32
3.113715;16187.32
3.113715;16155.33
3.113715;16171.32
3.113715;16155.33
3.113715;16171.32
3.113715;16155.33
3.11789;16139.33
3.11789;16139.33
3.11789;16155.33
3.11789;16139.33
3.11789;16171.32
3.11789;16155.33
3.11789;16171.32
3.11789;16155.33
3.11789;16171.32
3.11789;16187.32
3.11789;16171.32
3.11789;16171.32
3.11789;16171.32
3.1229;16155.33
3.1229;16171.32
3.1229;16155.33
3.1229;16155.33
3.1229;16155.33
3.1229;16171.32
3.1229;16155.33
3.1229;16171.32
3.1229;16171.32
3.1229;16171.32
3.127075;16139.33
3.127075;16155.33
